Longitude,Latitude,County,Sub-County,Ward,Locality,Species examined,Production System,RVF,RP,PPR,FMD,CCPP,CBPP,Avian Influenza
34.4789089,-1.2224966,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4934574,-1.2364922,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4789089,-1.2224966,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4934574,-1.2364922,Migori,Kuria West,Isibania,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.6246309,-1.1835502,Migori,Kuria West,Bukira East,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
35.7360814,0.0595497,Baringo,Mogotio,Kisanana,Abattoir,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.4757911,-1.219551,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
35.7422237,0.4892735,Baringo,Baringo Central,Kabarnet,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.4934574,-1.2364922,Migori,Kuria West,Isibania,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
34.4428737,-1.1687025,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4934574,-1.2364922,Migori,Kuria West,Isibania,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.6295137,-1.7766494,Makueni,Makueni,Wote,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.6288483,-1.7771528,Makueni,Makueni,Wote,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.6502196,-0.6907602,Kisii,Bonchari,Riana,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4757911,-1.219551,Migori,Kuria West,Nyamosense/Komosoko,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4428737,-1.1687025,Migori,Kuria West,Tagare,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4428737,-1.1687025,Migori,Kuria West,Tagare,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.8492459,0.4776108,Baringo,Baringo South,Marigat,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.8492459,0.4776108,Baringo,Baringo South,Marigat,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.4428737,-1.1687025,Migori,Kuria West,Tagare,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.35673833333333,-1.7887566666666666,Makueni,Kaiti,Kilungu,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.6166761,-1.1978363,Migori,Kuria West,Bukira East,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
38.9030415,0.19617,Garissa,Balambala,Danyere,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
34.6166761,-1.1978363,Migori,Kuria West,Bukira East,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.4439134,-1.1696839,Migori,Kuria West,Tagare,Market,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
34.6246309,-1.1835502,Migori,Kuria West,Bukira East,Market,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
38.9030415,0.19617,Garissa,Balambala,Danyere,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
38.9030415,0.19617,Garissa,Balambala,Danyere,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
37.999195,-2.361206666666667,Makueni,Kibwezi West,Kikumbulyu South,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
38.9030415,0.19617,Garissa,Balambala,Danyere,Village/Farm,Camel,Extensive,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
34.4487651,-1.181818,Migori,Kuria West,Tagare,Market,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.4487651,-1.181818,Migori,Kuria West,Tagare,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.4439134,-1.1696839,Migori,Kuria West,Tagare,Market,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
35.9361437,0.3656976,Baringo,Mogotio,Mogotio,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.894003,1.1710137,Baringo,Tiaty,Kolowa,Village/Farm,Camel,Mixed,No,Unknown,Unknown,No,Unknown,Unknown,Unknown
35.6217904,1.2561791,Baringo,Tiaty,Kolowa,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
36.6927725,1.0926138,Samburu,Samburu West,Maralal,Abattoir,Cattle,Unknown,No,Unknown,Unknown,No,Unknown,No,Unknown
36.6941698,1.0963823,Samburu,Samburu West,Maralal,Clinic,Chicken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.6941698,1.0963823,Samburu,Samburu West,Maralal,Crush,Sheep,Mixed,No,Unknown,No,Unknown,Unknown,Unknown,Unknown
36.6941698,1.0963823,Samburu,Samburu West,Maralal,Crush,Goats,Mixed,No,Unknown,No,Unknown,No,Unknown,Unknown
35.9781268,0.9826417,Baringo,Tiaty,Ribkwo,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.6271848,-1.7786552,Makueni,Makueni,Wote,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.6941698,1.0963823,Samburu,Samburu West,Maralal,Crush,Cattle,Mixed,No,Unknown,Unknown,No,Unknown,No,Unknown
35.9361437,0.3656976,Baringo,Mogotio,Mogotio,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.66837204,-1.00289831,Narok,Narok South,Ololulung'A,Market,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.66839092,-1.00291879,Narok,Narok South,Ololulung'A,Market,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
39.5890756,-4.2007728,Kwale,Matuga,Tiwi,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.66834086,-1.00291719,Narok,Narok South,Ololulung'A,Market,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
35.668398,-1.00294022,Narok,Narok South,Ololulung'A,Market,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.6295137,-1.7764057,Makueni,Makueni,Wote,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
37.6271848,-1.7786552,Makueni,Makueni,Wote,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
37.629181,-1.7769011,Makueni,Makueni,Wote,Abattoir,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
37.6288483,-1.7771528,Makueni,Makueni,Wote,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.6295137,-1.7764057,Makueni,Makueni,Wote,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
37.6275175,-1.7764534,Makueni,Makueni,Wote,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.7295973,0.0131324,Baringo,Eldama Ravine,Ravine,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.7295973,0.0131324,Baringo,Eldama Ravine,Ravine,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
37.6288483,-1.7771528,Makueni,Makueni,Wote,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.9894016,0.474583,Baringo,Baringo South,Marigat,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
38.276373,0.348642,Isiolo,Isiolo South,Kinna,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
38.03874333333333,-2.265283333333333,Makueni,Kibwezi West,Kikumbulyu North,Crush,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
36.02736843,-1.52461825,Narok,Narok South,Majimoto/Naroosura,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.9894016,0.474583,Baringo,Baringo South,Marigat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
35.9597763,0.4708248,Baringo,Baringo South,Marigat,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.9894016,0.474583,Baringo,Baringo South,Marigat,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.9349226,0.3628579,Baringo,Baringo South,Marigat,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.8986923,0.2116441,Baringo,Baringo South,Marigat,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.9894016,0.474583,Baringo,Baringo South,Marigat,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
35.9949674,0.4712872,Baringo,Baringo South,Marigat,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
37.35671,-1.788925,Makueni,Kaiti,Ilima,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.40652166666666,-1.7694633333333334,Makueni,Kaiti,Ilima,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.40655833333334,-1.769615,Makueni,Kaiti,Ilima,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
35.8090759,-1.8709354,Narok,Narok South,Loita,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
38.017625,-2.319546666666666,Makueni,Kibwezi West,Kikumbulyu North,Market,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Makueni,Kibwezi East,Thange,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,Unknown,Unknown
37.8278133,-2.2809755,Makueni,Kibwezi West,Nguumo,Village/Farm,Cattle,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
34.7269403,-0.7996747,Kisii,Bomachoge Borabu,Boochi Borabu,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7255585,-0.7969878,Kisii,Bobasi,Nyacheki,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
34.7303945,-0.795223,Kisii,Nyaribari Masaba,Gesusu,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
39.2414535,0.0804048,Garissa,Balambala,Balambala,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
39.1852216,0.1044812,Garissa,Balambala,Balambala,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
37.5712063,0.378407,Isiolo,Isiolo North,Burat,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
37.571206,0.378407,Isiolo,Isiolo North,Burat,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
35.9943296,0.4719192,Baringo,Baringo South,Marigat,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Goats,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,Unknown,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
0.0,0.0,Kisii,Bomachoge Borabu,Bokimonge,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,Unknown,Unknown
39.8586117,-3.5965577,Kilifi,Kilifi North,Sokoni,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.8586117,-3.5965577,Kilifi,Kilifi North,Sokoni,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
39.1852216,0.1044812,Garissa,Balambala,Balambala,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
39.8551791,-3.6052253,Kilifi,Kilifi North,Sokoni,Abattoir,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
39.8596799,-3.5985228,Kilifi,Kilifi North,Sokoni,Abattoir,Sheep,Unknown,No,Unknown,No,No,Unknown,Unknown,Unknown
35.9572457,0.4106608,Baringo,Baringo South,Marigat,Crush,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
35.9572457,0.4106608,Baringo,Baringo South,Marigat,Crush,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
35.9589471,0.41352,Baringo,Baringo South,Marigat,Crush,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
35.9041409,0.466708,Baringo,Baringo South,Ilchamus,Crush,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
35.9041409,0.466708,Baringo,Baringo South,Ilchamus,Crush,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
35.9041409,0.466708,Baringo,Baringo South,Ilchamus,Crush,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
38.11721333333333,-2.356626666666667,Makueni,Kibwezi West,Kikumbulyu South,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
37.989196666666665,-2.262508333333333,Makueni,Kibwezi West,Kikumbulyu North,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
38.276373,0.348642,Isiolo,Isiolo South,Kinna,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
38.276373,0.348642,Isiolo,Isiolo South,Kinna,Village/Farm,Sheep,Extensive,No,Unknown,No,No,Unknown,Unknown,Unknown
38.056423333333335,-2.201965,Makueni,Kibwezi West,Kikumbulyu North,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
34.6533312,-0.8948707,Kisii,Bomachoge Chache,Bosoti/Sengera,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.6533312,-0.8948707,Kisii,Bomachoge Chache,Bosoti/Sengera,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
36.9457319,-0.4252496,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
0.0,0.0,Mandera,Mandera East,Neboi,Village/Farm,Goats,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457434,-0.4252573,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
38.01549,-2.3236583333333334,Makueni,Kibwezi West,Kikumbulyu North,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.9436167,-0.4235584,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457673,-0.4252792,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457455,-0.4252677,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457392,-0.4252489,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457405,-0.4252586,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457321,-0.4252497,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,No
38.11735,-2.3568766666666665,Makueni,Kibwezi West,Kikumbulyu North,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.9457371,-0.42527,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,No,No,No,No,Unknown,Unknown
36.9457413,-0.4252562,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
37.992125,-2.2022033333333337,Makueni,Kibwezi West,Kikumbulyu North,Crush,Cattle,Unknown,No,No,Unknown,No,Unknown,No,Unknown
36.9490098,-0.4281488,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457231,-0.4252456,Machakos,Machakos Town,Mua,Village/Farm,Goats,Intensive,No,No,No,No,Unknown,No,Unknown
36.9457229,-0.4252449,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
38.117305,-2.3567383333333334,Makueni,Kibwezi West,Kikumbulyu South,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.9468305,-0.4255618,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.943527,-0.4238838,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.94561,-0.424932,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
38.11665,-2.353418333333333,Makueni,Kibwezi West,Kikumbulyu South,Abattoir,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.6756657,1.0645135,Samburu,Samburu West,Maralal,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.943527,-0.4238838,Machakos,Kathiani,Mitaboni,Village/Farm,Goats,Extensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457322,-0.4252503,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457401,-0.425258,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
38.05632666666667,-2.2017466666666667,Makueni,Kibwezi West,Kikumbulyu North,Market,Goats,Unknown,No,Unknown,No,No,No,Unknown,Unknown
36.9457405,-0.4252484,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457443,-0.4252658,Embu,Mbeere South,Mavuria,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.945741,-0.4252594,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457412,-0.4252566,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9468859,-0.4255179,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9468859,-0.4255179,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,No,Unknown,No,No,No,Unknown
36.9468859,-0.4255179,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.9457071,-0.4252402,Machakos,Kathiani,Kathiani Central,Village/Farm,Cattle,Extensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457536,-0.4252626,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457425,-0.4252621,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457334,-0.4252194,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,No,No,No,No,Unknown,Unknown
36.9457411,-0.4252541,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457395,-0.425243,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,No,Unknown,No,No,No,Unknown
36.9457523,-0.4252619,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457445,-0.4252671,Embu,Mbeere South,Mavuria,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457415,-0.4252564,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,No,No,No,No,No,Unknown
36.9457416,-0.4252552,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
0.0,0.0,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457428,-0.425119,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457412,-0.4252596,Embu,Mbeere South,Mavuria,Crush,Cattle,Intensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457235,-0.4252462,Machakos,Kathiani,Mitaboni,Village/Farm,Goats,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457395,-0.4252671,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457316,-0.425249,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,No,Unknown,No,Unknown,No,Unknown
36.9457314,-0.4252485,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,No,No,No,No,Unknown,Unknown
36.94574,-0.4252589,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457317,-0.4252494,Embu,Mbeere South,Mavuria,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457392,-0.4252528,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457405,-0.4252595,Machakos,Mwala,Masii,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457406,-0.4252591,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457486,-0.4252575,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457408,-0.4252589,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457451,-0.4252676,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457403,-0.4252593,Embu,Mbeere South,Mavuria,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9499088,-0.4243205,Machakos,Kathiani,Mitaboni,Village/Farm,Goats,Extensive,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
36.9457413,-0.4252567,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457399,-0.425254,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,No,No,No,No,Unknown,Unknown
36.9457362,-0.4252642,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457398,-0.4252582,Machakos,Machakos Town,Mua,Village/Farm,Cattle,Extensive,No,Unknown,No,No,Unknown,No,Unknown
36.945735,-0.4252218,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.945732,-0.4252455,Machakos,Machakos Town,Mua,Village/Farm,Goats,Extensive,No,Unknown,No,No,No,Unknown,Unknown
36.9457375,-0.4252612,Embu,Mbeere South,Mavuria,Crush,Sheep,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457409,-0.4252593,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457458,-0.4252372,Embu,Mbeere South,Mavuria,Crush,Sheep,Extensive,No,Unknown,No,Unknown,No,Unknown,Unknown
36.9457819,-0.4259351,Nyeri,Nyeri Town,Kiganjo/Mathari,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
36.9475764,-0.4251171,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457819,-0.4259351,Nyeri,Nyeri Town,Kiganjo/Mathari,Village/Farm,Sheep,Intensive,No,Unknown,No,No,Unknown,Unknown,Unknown
36.9249427,-0.3834226,Nyeri,Nyeri Town,Kiganjo/Mathari,Village/Farm,Cattle,Intensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9337066,-0.3732641,Nyeri,Nyeri Town,Kiganjo/Mathari,Village/Farm,Cattle,Intensive,No,No,No,No,No,No,Unknown
36.9475576,-0.4224448,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457399,-0.4252575,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457391,-0.4252455,Embu,Mbeere South,Mavuria,Crush,Cattle,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.94574,-0.4252428,Embu,Mbeere South,Mavuria,Crush,Goats,Extensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9757661,-0.4544007,Nyeri,Tetu,Aguthi-Gaaki,Village/Farm,Cattle,Intensive,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
36.9457363,-0.4252641,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.94574,-0.425258,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457368,-0.4252603,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
36.9457403,-0.4252582,Embu,Runyenjes,Central Ward,Village/Farm,Chicken,Extensive,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
